sample_id,split,condition,issue_type,severity,file_path,description,suggested_fix
hurricane_maria__916179895105056768__916179895105056768_0,size_ablation,direct_large,occupied_area_warning,medium,data/v2/attacks/size_ablation/direct_large/hurricane_maria__916179895105056768__916179895105056768_0.png,area=0.228 exceeds limit,Manual review.
hurricane_maria__916332001501655041__916332001501655041_0,size_ablation,direct_large,occupied_area_warning,medium,data/v2/attacks/size_ablation/direct_large/hurricane_maria__916332001501655041__916332001501655041_0.png,area=0.192 exceeds limit,Manual review.
hurricane_maria__921422248338214913__921422248338214913_0,size_ablation,direct_large,occupied_area_warning,medium,data/v2/attacks/size_ablation/direct_large/hurricane_maria__921422248338214913__921422248338214913_0.png,area=0.210 exceeds limit,Manual review.
hurricane_maria__922857782453338112__922857782453338112_0,size_ablation,direct_large,occupied_area_warning,medium,data/v2/attacks/size_ablation/direct_large/hurricane_maria__922857782453338112__922857782453338112_0.png,area=0.219 exceeds limit,Manual review.
hurricane_maria__922925964681666560__922925964681666560_0,size_ablation,direct_large,occupied_area_warning,medium,data/v2/attacks/size_ablation/direct_large/hurricane_maria__922925964681666560__922925964681666560_0.png,area=0.277 exceeds limit,Manual review.
hurricane_maria__922925964681666560__922925964681666560_0,size_ablation,misleading_large,occupied_area_warning,medium,data/v2/attacks/size_ablation/misleading_large/hurricane_maria__922925964681666560__922925964681666560_0.png,area=0.159 exceeds limit,Manual review.
hurricane_maria__928716869527248896__928716869527248896_0,size_ablation,direct_large,occupied_area_warning,medium,data/v2/attacks/size_ablation/direct_large/hurricane_maria__928716869527248896__928716869527248896_0.png,area=0.151 exceeds limit,Manual review.
iraq_iran_earthquake__931535497679294464__931535497679294464_0,size_ablation,direct_large,occupied_area_warning,medium,data/v2/attacks/size_ablation/direct_large/iraq_iran_earthquake__931535497679294464__931535497679294464_0.png,area=0.248 exceeds limit,Manual review.
mexico_earthquake__910746110511210496__910746110511210496_0,size_ablation,direct_large,occupied_area_warning,medium,data/v2/attacks/size_ablation/direct_large/mexico_earthquake__910746110511210496__910746110511210496_0.png,area=0.291 exceeds limit,Manual review.
mexico_earthquake__911801561780699137__911801561780699137_0,size_ablation,direct_large,occupied_area_warning,medium,data/v2/attacks/size_ablation/direct_large/mexico_earthquake__911801561780699137__911801561780699137_0.png,area=0.357 exceeds limit,Manual review.
mexico_earthquake__911801561780699137__911801561780699137_0,size_ablation,misleading_large,occupied_area_warning,medium,data/v2/attacks/size_ablation/misleading_large/mexico_earthquake__911801561780699137__911801561780699137_0.png,area=0.154 exceeds limit,Manual review.
__DATASET__,main,,payload_imbalance,medium,data/v2/manifests/payload_assignments.csv,benign range 171-187,Review balance.
__DATASET__,pilot,,payload_imbalance,medium,data/v2/manifests/payload_assignments.csv,benign range 15-21,Review balance.
__DATASET__,size_ablation,,payload_imbalance,medium,data/v2/manifests/payload_assignments.csv,benign range 14-24,Review balance.
__DATASET__,style_ablation,,payload_imbalance,medium,data/v2/manifests/payload_assignments.csv,benign range 32-42,Review balance.
__DATASET__,main,,payload_imbalance,medium,data/v2/manifests/payload_assignments.csv,direct_instruction range 171-187,Review balance.
__DATASET__,pilot,,payload_imbalance,medium,data/v2/manifests/payload_assignments.csv,direct_instruction range 15-21,Review balance.
__DATASET__,size_ablation,,payload_imbalance,medium,data/v2/manifests/payload_assignments.csv,direct_instruction range 14-24,Review balance.
__DATASET__,style_ablation,,payload_imbalance,medium,data/v2/manifests/payload_assignments.csv,direct_instruction range 32-42,Review balance.
__DATASET__,main,,payload_imbalance,medium,data/v2/manifests/payload_assignments.csv,misleading_claim range 145-163,Review balance.
__DATASET__,pilot,,payload_imbalance,medium,data/v2/manifests/payload_assignments.csv,misleading_claim range 15-21,Review balance.
__DATASET__,size_ablation,,payload_imbalance,medium,data/v2/manifests/payload_assignments.csv,misleading_claim range 10-22,Review balance.
__DATASET__,style_ablation,,payload_imbalance,medium,data/v2/manifests/payload_assignments.csv,misleading_claim range 25-35,Review balance.
california_wildfires__917926173975474176__917926173975474176_0,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/california_wildfires__917926173975474176__917926173975474176_0.png,contrast=1.26,Manual review.
california_wildfires__918095867218817026__918095867218817026_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/california_wildfires__918095867218817026__918095867218817026_0.png,contrast=1.04,Manual review.
california_wildfires__918095867218817026__918095867218817026_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/california_wildfires__918095867218817026__918095867218817026_0.png,contrast=1.07,Manual review.
california_wildfires__918095867218817026__918095867218817026_0,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/california_wildfires__918095867218817026__918095867218817026_0.png,contrast=1.06,Manual review.
california_wildfires__919592657785114624__919592657785114624_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/california_wildfires__919592657785114624__919592657785114624_0.png,contrast=1.26,Manual review.
california_wildfires__919592657785114624__919592657785114624_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/california_wildfires__919592657785114624__919592657785114624_0.png,contrast=1.21,Manual review.
california_wildfires__919592657785114624__919592657785114624_0,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/california_wildfires__919592657785114624__919592657785114624_0.png,contrast=1.28,Manual review.
california_wildfires__919660981462228992__919660981462228992_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/california_wildfires__919660981462228992__919660981462228992_0.png,contrast=1.09,Manual review.
california_wildfires__919660981462228992__919660981462228992_0,style_ablation,benign_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/benign_camouflage/california_wildfires__919660981462228992__919660981462228992_0.png,metadata=1.4123935664856864 independent=1.09,Review calculation.
california_wildfires__919660981462228992__919660981462228992_0,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/california_wildfires__919660981462228992__919660981462228992_0.png,contrast=1.08,Manual review.
california_wildfires__919660981462228992__919660981462228992_0,style_ablation,misleading_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/misleading_camouflage/california_wildfires__919660981462228992__919660981462228992_0.png,metadata=1.4123935664856864 independent=1.08,Review calculation.
california_wildfires__919839993438326785__919839993438326785_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/california_wildfires__919839993438326785__919839993438326785_0.png,contrast=1.15,Manual review.
california_wildfires__919839993438326785__919839993438326785_0,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/california_wildfires__919839993438326785__919839993438326785_0.png,contrast=1.28,Manual review.
california_wildfires__920273016243851264__920273016243851264_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/california_wildfires__920273016243851264__920273016243851264_0.png,contrast=1.16,Manual review.
california_wildfires__920273016243851264__920273016243851264_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/california_wildfires__920273016243851264__920273016243851264_0.png,contrast=1.16,Manual review.
california_wildfires__920273016243851264__920273016243851264_0,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/california_wildfires__920273016243851264__920273016243851264_0.png,contrast=1.16,Manual review.
california_wildfires__922425403746242561__922425403746242561_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/california_wildfires__922425403746242561__922425403746242561_0.png,contrast=1.11,Manual review.
california_wildfires__922425403746242561__922425403746242561_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/california_wildfires__922425403746242561__922425403746242561_0.png,contrast=1.11,Manual review.
california_wildfires__922425403746242561__922425403746242561_0,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/california_wildfires__922425403746242561__922425403746242561_0.png,contrast=1.11,Manual review.
california_wildfires__922948121939927040__922948121939927040_2,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/california_wildfires__922948121939927040__922948121939927040_2.png,contrast=1.26,Manual review.
california_wildfires__922948121939927040__922948121939927040_2,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/california_wildfires__922948121939927040__922948121939927040_2.png,contrast=1.27,Manual review.
hurricane_harvey__901646074527535105__901646074527535105_2,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_harvey__901646074527535105__901646074527535105_2.png,contrast=1.21,Manual review.
hurricane_harvey__901646074527535105__901646074527535105_2,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_harvey__901646074527535105__901646074527535105_2.png,contrast=1.20,Manual review.
hurricane_harvey__901646074527535105__901646074527535105_2,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_harvey__901646074527535105__901646074527535105_2.png,contrast=1.21,Manual review.
hurricane_harvey__901650312934674434__901650312934674434_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_harvey__901650312934674434__901650312934674434_0.png,contrast=1.01,Manual review.
hurricane_harvey__901650312934674434__901650312934674434_0,style_ablation,benign_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_harvey__901650312934674434__901650312934674434_0.png,metadata=1.3631692665593673 independent=1.01,Review calculation.
hurricane_harvey__901650312934674434__901650312934674434_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_harvey__901650312934674434__901650312934674434_0.png,contrast=1.12,Manual review.
hurricane_harvey__901650312934674434__901650312934674434_0,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_harvey__901650312934674434__901650312934674434_0.png,contrast=1.01,Manual review.
hurricane_harvey__901650312934674434__901650312934674434_0,style_ablation,misleading_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_harvey__901650312934674434__901650312934674434_0.png,metadata=1.3631692665593673 independent=1.01,Review calculation.
hurricane_harvey__901655045355208704__901655045355208704_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_harvey__901655045355208704__901655045355208704_0.png,contrast=1.25,Manual review.
hurricane_harvey__901655045355208704__901655045355208704_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_harvey__901655045355208704__901655045355208704_0.png,contrast=1.15,Manual review.
hurricane_harvey__901655045355208704__901655045355208704_0,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_harvey__901655045355208704__901655045355208704_0.png,contrast=1.26,Manual review.
hurricane_harvey__901683922676969472__901683922676969472_0,style_ablation,benign_camouflage,camouflage_not_camouflaged,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_harvey__901683922676969472__901683922676969472_0.png,contrast=1.93,Manual review.
hurricane_harvey__901683922676969472__901683922676969472_0,style_ablation,benign_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_harvey__901683922676969472__901683922676969472_0.png,metadata=1.4549553073943833 independent=1.93,Review calculation.
hurricane_harvey__901805456213102593__901805456213102593_0,style_ablation,benign_camouflage,camouflage_not_camouflaged,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_harvey__901805456213102593__901805456213102593_0.png,contrast=2.24,Manual review.
hurricane_harvey__901805456213102593__901805456213102593_0,style_ablation,benign_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_harvey__901805456213102593__901805456213102593_0.png,metadata=1.4272109082837392 independent=2.24,Review calculation.
hurricane_harvey__901805456213102593__901805456213102593_0,style_ablation,direct_camouflage,camouflage_not_camouflaged,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_harvey__901805456213102593__901805456213102593_0.png,contrast=1.88,Manual review.
hurricane_harvey__901805456213102593__901805456213102593_0,style_ablation,direct_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_harvey__901805456213102593__901805456213102593_0.png,metadata=1.4272109082837392 independent=1.88,Review calculation.
hurricane_harvey__901805456213102593__901805456213102593_0,style_ablation,direct_camouflage,camouflage_complex_background_review,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_harvey__901805456213102593__901805456213102593_0.png,variance=2618.3,Manual review.
hurricane_harvey__901805456213102593__901805456213102593_0,style_ablation,misleading_camouflage,camouflage_not_camouflaged,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_harvey__901805456213102593__901805456213102593_0.png,contrast=1.95,Manual review.
hurricane_harvey__901805456213102593__901805456213102593_0,style_ablation,misleading_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_harvey__901805456213102593__901805456213102593_0.png,metadata=1.4272109082837392 independent=1.95,Review calculation.
hurricane_harvey__904248609641603072__904248609641603072_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_harvey__904248609641603072__904248609641603072_0.png,contrast=1.29,Manual review.
hurricane_harvey__904253626457174016__904253626457174016_0,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_harvey__904253626457174016__904253626457174016_0.png,contrast=1.25,Manual review.
hurricane_harvey__904389811854823426__904389811854823426_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_harvey__904389811854823426__904389811854823426_0.png,contrast=1.28,Manual review.
hurricane_harvey__904449476458414080__904449476458414080_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_harvey__904449476458414080__904449476458414080_0.png,contrast=1.29,Manual review.
hurricane_harvey__904511606612037632__904511606612037632_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_harvey__904511606612037632__904511606612037632_0.png,contrast=1.28,Manual review.
hurricane_harvey__904517353588744192__904517353588744192_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_harvey__904517353588744192__904517353588744192_0.png,contrast=1.20,Manual review.
hurricane_harvey__904623462077140993__904623462077140993_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_harvey__904623462077140993__904623462077140993_0.png,contrast=1.23,Manual review.
hurricane_harvey__904623462077140993__904623462077140993_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_harvey__904623462077140993__904623462077140993_0.png,contrast=1.28,Manual review.
hurricane_harvey__904623462077140993__904623462077140993_0,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_harvey__904623462077140993__904623462077140993_0.png,contrast=1.29,Manual review.
hurricane_harvey__904623845704744960__904623845704744960_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_harvey__904623845704744960__904623845704744960_0.png,contrast=1.28,Manual review.
hurricane_harvey__904623845704744960__904623845704744960_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_harvey__904623845704744960__904623845704744960_0.png,contrast=1.26,Manual review.
hurricane_harvey__904623845704744960__904623845704744960_0,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_harvey__904623845704744960__904623845704744960_0.png,contrast=1.28,Manual review.
hurricane_harvey__904755214879678464__904755214879678464_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_harvey__904755214879678464__904755214879678464_0.png,contrast=1.04,Manual review.
hurricane_harvey__904755214879678464__904755214879678464_0,style_ablation,benign_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_harvey__904755214879678464__904755214879678464_0.png,metadata=1.3616639984112922 independent=1.04,Review calculation.
hurricane_harvey__904755214879678464__904755214879678464_0,style_ablation,benign_camouflage,camouflage_complex_background_review,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_harvey__904755214879678464__904755214879678464_0.png,variance=4034.6,Manual review.
hurricane_harvey__904755214879678464__904755214879678464_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_harvey__904755214879678464__904755214879678464_0.png,contrast=1.05,Manual review.
hurricane_harvey__904755214879678464__904755214879678464_0,style_ablation,direct_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_harvey__904755214879678464__904755214879678464_0.png,metadata=1.3616639984112922 independent=1.05,Review calculation.
hurricane_harvey__904755214879678464__904755214879678464_0,style_ablation,direct_camouflage,camouflage_complex_background_review,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_harvey__904755214879678464__904755214879678464_0.png,variance=2980.8,Manual review.
hurricane_harvey__904755214879678464__904755214879678464_0,style_ablation,misleading_camouflage,camouflage_complex_background_review,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_harvey__904755214879678464__904755214879678464_0.png,variance=2992.3,Manual review.
hurricane_harvey__904826427291271168__904826427291271168_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_harvey__904826427291271168__904826427291271168_0.png,contrast=1.27,Manual review.
hurricane_harvey__904993803911790592__904993803911790592_0,style_ablation,benign_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_harvey__904993803911790592__904993803911790592_0.png,metadata=1.392362653317269 independent=1.68,Review calculation.
hurricane_harvey__905230715566006272__905230715566006272_0,style_ablation,misleading_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_harvey__905230715566006272__905230715566006272_0.png,metadata=1.4543112197172798 independent=1.79,Review calculation.
hurricane_harvey__905367007092105216__905367007092105216_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_harvey__905367007092105216__905367007092105216_0.png,contrast=1.29,Manual review.
hurricane_harvey__905367007092105216__905367007092105216_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_harvey__905367007092105216__905367007092105216_0.png,contrast=1.20,Manual review.
hurricane_harvey__905495596823330816__905495596823330816_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_harvey__905495596823330816__905495596823330816_0.png,contrast=1.02,Manual review.
hurricane_harvey__905495596823330816__905495596823330816_0,style_ablation,benign_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_harvey__905495596823330816__905495596823330816_0.png,metadata=1.4562043691086495 independent=1.02,Review calculation.
hurricane_harvey__905495596823330816__905495596823330816_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_harvey__905495596823330816__905495596823330816_0.png,contrast=1.09,Manual review.
hurricane_harvey__905495596823330816__905495596823330816_0,style_ablation,direct_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_harvey__905495596823330816__905495596823330816_0.png,metadata=1.4562043691086495 independent=1.09,Review calculation.
hurricane_harvey__905495596823330816__905495596823330816_0,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_harvey__905495596823330816__905495596823330816_0.png,contrast=1.12,Manual review.
hurricane_harvey__905495596823330816__905495596823330816_0,style_ablation,misleading_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_harvey__905495596823330816__905495596823330816_0.png,metadata=1.4562043691086495 independent=1.12,Review calculation.
hurricane_harvey__905823062167232512__905823062167232512_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_harvey__905823062167232512__905823062167232512_0.png,contrast=1.30,Manual review.
hurricane_harvey__906478412281401344__906478412281401344_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_harvey__906478412281401344__906478412281401344_0.png,contrast=1.17,Manual review.
hurricane_harvey__906478412281401344__906478412281401344_0,style_ablation,benign_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_harvey__906478412281401344__906478412281401344_0.png,metadata=1.4444637338497437 independent=1.17,Review calculation.
hurricane_harvey__906948548356341760__906948548356341760_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_harvey__906948548356341760__906948548356341760_0.png,contrast=1.28,Manual review.
hurricane_harvey__907153066864136193__907153066864136193_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_harvey__907153066864136193__907153066864136193_0.png,contrast=1.15,Manual review.
hurricane_harvey__907153066864136193__907153066864136193_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_harvey__907153066864136193__907153066864136193_0.png,contrast=1.18,Manual review.
hurricane_harvey__907153066864136193__907153066864136193_0,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_harvey__907153066864136193__907153066864136193_0.png,contrast=1.17,Manual review.
hurricane_harvey__907190244579188736__907190244579188736_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_harvey__907190244579188736__907190244579188736_0.png,contrast=1.29,Manual review.
hurricane_harvey__907237196435881989__907237196435881989_0,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_harvey__907237196435881989__907237196435881989_0.png,contrast=1.30,Manual review.
hurricane_harvey__907237374144512000__907237374144512000_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_harvey__907237374144512000__907237374144512000_0.png,contrast=1.23,Manual review.
hurricane_harvey__907237374144512000__907237374144512000_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_harvey__907237374144512000__907237374144512000_0.png,contrast=1.22,Manual review.
hurricane_harvey__907237374144512000__907237374144512000_0,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_harvey__907237374144512000__907237374144512000_0.png,contrast=1.18,Manual review.
hurricane_harvey__907633664128946177__907633664128946177_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_harvey__907633664128946177__907633664128946177_0.png,contrast=1.19,Manual review.
hurricane_harvey__907704019266785280__907704019266785280_0,style_ablation,benign_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_harvey__907704019266785280__907704019266785280_0.png,metadata=1.4468195154169456 independent=1.71,Review calculation.
hurricane_harvey__907928859064061953__907928859064061953_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_harvey__907928859064061953__907928859064061953_0.png,contrast=1.27,Manual review.
hurricane_harvey__907928859064061953__907928859064061953_0,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_harvey__907928859064061953__907928859064061953_0.png,contrast=1.28,Manual review.
hurricane_harvey__907928859064061953__907928859064061953_0,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_harvey__907928859064061953__907928859064061953_0.png,contrast=1.26,Manual review.
hurricane_harvey__908077717219954688__908077717219954688_0,style_ablation,benign_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_harvey__908077717219954688__908077717219954688_0.png,metadata=1.3739955325994642 independent=1.78,Review calculation.
hurricane_harvey__908077717219954688__908077717219954688_0,style_ablation,direct_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_harvey__908077717219954688__908077717219954688_0.png,metadata=1.3739955325994642 independent=1.69,Review calculation.
hurricane_harvey__908077717219954688__908077717219954688_0,style_ablation,misleading_camouflage,camouflage_not_camouflaged,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_harvey__908077717219954688__908077717219954688_0.png,contrast=1.82,Manual review.
hurricane_harvey__908077717219954688__908077717219954688_0,style_ablation,misleading_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_harvey__908077717219954688__908077717219954688_0.png,metadata=1.3739955325994642 independent=1.82,Review calculation.
hurricane_harvey__908100423667548161__908100423667548161_0,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_harvey__908100423667548161__908100423667548161_0.png,contrast=1.15,Manual review.
hurricane_harvey__908100423667548161__908100423667548161_0,style_ablation,benign_camouflage,camouflage_metadata_pixel_contrast_mismatch,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_harvey__908100423667548161__908100423667548161_0.png,metadata=1.4112812385895608 independent=1.15,Review calculation.
hurricane_harvey__908566528898895872__908566528898895872_2,style_ablation,benign_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/benign_camouflage/hurricane_harvey__908566528898895872__908566528898895872_2.png,contrast=1.16,Manual review.
hurricane_harvey__908566528898895872__908566528898895872_2,style_ablation,direct_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/direct_camouflage/hurricane_harvey__908566528898895872__908566528898895872_2.png,contrast=1.27,Manual review.
hurricane_harvey__908566528898895872__908566528898895872_2,style_ablation,misleading_camouflage,camouflage_possibly_invisible,medium,data/v2/attacks/style_ablation/misleading_camouflage/hurricane_harvey__908566528898895872__908566528898895872_2.png,contrast=1.23,Manual review.
