split_name,sample_id,duplicate_cluster_id,event_name,damage_label_normalized,sha256,perceptual_hash
main,hurricane_irma__910051877982756864__910051877982756864_0,cluster_00250,hurricane_irma,little_or_no_damage,c0c928864818a9dd9bee5d26cb6909234b5d871d1a07dc8f6adfe0f45d15b0ce,eccccf9e39f0e060
main,hurricane_irma__910070947725692928__910070947725692928_0,cluster_00751,hurricane_irma,mild_damage,219df5778749e7a38dc13ba83d2979c582e64a18295e12f562b3c5269acef4b9,2f0b63130f6f0b0f
main,hurricane_irma__910073512202731520__910073512202731520_0,cluster_02174,hurricane_irma,severe_damage,611697bdd1fd21a6937a491d8c43688e1989f178fec5e648aa63d58e895a7c05,058747c787071317
main,hurricane_irma__910080834153123841__910080834153123841_0,cluster_02175,hurricane_irma,severe_damage,367890f2a23116b7a2a05309286ec6addbf1713593e69d57f28bbd5c0ff70b1a,5f574f0f0f1f0f0f
main,hurricane_irma__910082914343305216__910082914343305216_0,cluster_02177,hurricane_irma,severe_damage,fe39b7ff05c3a4fbe316cc5aef7e5287318a2e13c777ec9dd64bf433b1b57bae,333b3f17a7858d9d
main,hurricane_irma__910084566328766464__910084566328766464_0,cluster_00251,hurricane_irma,little_or_no_damage,657ee7d36d419340f2c8f55de61d52bb8751e1e39fb3f45d5edebfa6e86b47ba,ecccbcb0d0c1c989
main,hurricane_irma__910095089489383430__910095089489383430_0,cluster_00253,hurricane_irma,little_or_no_damage,58a5b8e9211bb55738fc2aca8968767e68b23c9999c122b855500fe5156e919c,272707c6ce0b5051
main,hurricane_irma__910100808049451008__910100808049451008_0,cluster_02181,hurricane_irma,severe_damage,2e5691611df099db144b19381fc18a249717a52cb79fb5bea648b23ef74c29f2,665656291bb0ecdc
main,hurricane_irma__910102466204770304__910102466204770304_0,cluster_02182,hurricane_irma,severe_damage,7999168fa2cf609724675d38a474000a8e79804d53fecbf7f96f71b28e65f3b0,0f1b13371f9f1e96
main,hurricane_irma__910110509852184576__910110509852184576_0,cluster_00255,hurricane_irma,little_or_no_damage,07512f8ee9fd281442ccbec8d565b66038d54c9e47d7ebadaecba0a8f9d34454,cce061c1982c2c3f
main,hurricane_irma__910117311943708672__910117311943708672_0,cluster_00257,hurricane_irma,little_or_no_damage,415e49266e06c84e761898a16c27b799cd4a57a29178846c0e71d1839b967927,70451d8d82c60c89
main,hurricane_irma__910118463884185600__910118463884185600_0,cluster_02185,hurricane_irma,severe_damage,ae0b18f9ed40a4e364f32b473a5e3edcc6cea3c762ddcfd7a9e3145eb8ebc217,ccd8d9ccc7d33c9b
main,hurricane_irma__910118787080441857__910118787080441857_0,cluster_00758,hurricane_irma,mild_damage,012042fcf5aa0e39cf7fb6593aebcea8e7d32ee8c93e54ad6cb3b59214ae3d6c,3c3d393939312dbc
main,hurricane_irma__910118839081472000__910118839081472000_0,cluster_00258,hurricane_irma,little_or_no_damage,d5e9e5f2e06185623b74e5ca855bfa368e1a6d6e617358e6dc48eb088fe53a7f,e0e2c0c0c0c0a101
main,hurricane_irma__910122015993995264__910122015993995264_3,cluster_00760,hurricane_irma,little_or_no_damage,2eaec23da1ac456fa8caed057f4501ca395812c82ca8697c0402b0553be2b4b9,9b9a9f1ec9cc1e33
main,hurricane_irma__910123451792289792__910123451792289792_0,cluster_02187,hurricane_irma,severe_damage,b5679bb8ab1f91a363725e41c00f212ea4fc04eb136036aae139e2f74523d04b,fdfe5abe32ebcfc4
main,hurricane_irma__910124040584667136__910124040584667136_1,cluster_00762,hurricane_irma,mild_damage,fe59a4b8d7a824757dc3d7f15f7e19cc139e8df028c2fd932064615b7d89cfec,3b343cf84bc17a0d
main,hurricane_irma__910124932775989248__910124932775989248_0,cluster_00763,hurricane_irma,mild_damage,a508eccc7a568f24ffefe02f732f1d1e36253343c5afc7a0101e4f4a7430ba7f,07139b9fe9e96365
main,hurricane_irma__910128100083724288__910128100083724288_0,cluster_00261,hurricane_irma,little_or_no_damage,f467500f7a17954dbaff1b6f99ca5deed9af5c4d31f750a52e0a0c3f4a21da0f,23325a497273b3bb
main,hurricane_irma__910128655023534080__910128655023534080_0,cluster_00262,hurricane_irma,little_or_no_damage,384e29fed0166dbe5389d20c83ea76c7aa47cf7e9964f5adfe53d409b10334c9,330f2d25644687ae
main,hurricane_irma__910129616353992704__910129616353992704_0,cluster_00766,hurricane_irma,mild_damage,958c52ae899efcf6de1257c7a4255e7c4cc9efc71a395a68e92b44f920184afd,666a0c06a33be364
main,hurricane_irma__910136681713537024__910136681713537024_0,cluster_00768,hurricane_irma,mild_damage,c9d3638a24feac33826cd951a54b53e9ef8deefb8d812c31b1270fac3d8dfbf3,7df57ce0434d5515
main,hurricane_irma__910136946147573761__910136946147573761_0,cluster_00769,hurricane_irma,mild_damage,9d2ea5cce485a24e7bbf5c6bc0a1e8d5078c636ae39705df751c10a1ffeae2a8,0f0f2b0b2f27751f
main,hurricane_irma__910141087926378496__910141087926378496_0,cluster_00265,hurricane_irma,little_or_no_damage,62ffa4b77f26637d1414e3fa3a8fb283369c457bdb23d64128a33a22b8b1334c,8964e4c878608e8e
main,hurricane_irma__910141442907131904__910141442907131904_0,cluster_02192,hurricane_irma,severe_damage,7ad04954a2efc542fc89e1b31636a4d27349b8ad5ce1d223a23e469a9bcb2871,393d9d9fcccc0d8e
main,hurricane_irma__910144212288589825__910144212288589825_0,cluster_00771,hurricane_irma,mild_damage,669a465799217d5e4dc145fbfd2cf2c5fc769b1594e4a708528c0baa5f8dcf24,a3231a198f27253d
main,hurricane_irma__910145127376703488__910145127376703488_0,cluster_00772,hurricane_irma,mild_damage,92942865b0fce4b01840237126bf263a9174b66f6837f36cb17092185521c0ff,616545c5839605e5
main,hurricane_irma__910147498873950208__910147498873950208_0,cluster_00773,hurricane_irma,mild_damage,a460b03410c4d3bca459b83fe6e8dc77ff5c8c24d8bfff5f6dbf0ddad6dc11f4,383c13d30c38e202
main,hurricane_irma__910149200410791936__910149200410791936_1,cluster_00266,hurricane_irma,little_or_no_damage,87a2d0bd1f6861098071975f00543d12727c5537ab5ac2d96ad727c084bafba5,3e0ee6ec60c148ce
main,hurricane_irma__910155666899292160__910155666899292160_0,cluster_00267,hurricane_irma,little_or_no_damage,74231ac04b920b3b8134d7d44358da8333fbed59e15a8cb98c58875123f871e8,dddffffbfb8bc9e8
main,hurricane_irma__910156250368888832__910156250368888832_1,cluster_00268,hurricane_irma,little_or_no_damage,b7cc8be5a75e7a8e7eda38e55b054f88df55a7affb149227dcbfe1a277964f58,0181311181b3b13b
main,hurricane_irma__910156911403782144__910156911403782144_0,cluster_00270,hurricane_irma,little_or_no_damage,3d39825be271e1c5c4489b258da5604737843946d1c6dd9be1bbe58958d999d2,6e26aec7872ffc78
main,hurricane_irma__910160326737281025__910160326737281025_0,cluster_00776,hurricane_irma,mild_damage,ed72395adec3606e8dd87c4c608c8b731f9648a7382b03d62e52a89260b18215,6361234b69676365
main,hurricane_irma__910162402108477440__910162402108477440_0,cluster_00271,hurricane_irma,little_or_no_damage,b35a1071fed582e31bf07a001d57b9fb753cc4f1f94766a0b70f519f362c8454,9ebe5e3e9ecdff36
main,hurricane_irma__910166284624711681__910166284624711681_0,cluster_00777,hurricane_irma,mild_damage,87df97336b8cfd5c45558697be88cd2c02bc484d47fd148f7bc4dbeb9a8e40f1,4809c98d878d9939
main,hurricane_irma__910168623175557120__910168623175557120_0,cluster_00273,hurricane_irma,little_or_no_damage,71951fcc35107d57aa2b3917c9078b7e4b48d2dcdb3ac670811852d3d45d8aa8,199990811a524000
main,hurricane_irma__910169542718091265__910169542718091265_1,cluster_00274,hurricane_irma,little_or_no_damage,cd9060439fa51aeccc39705f3b09d0fa9c8eb47478c974f4cf7497c082670bf4,5555576636c08246
main,hurricane_irma__910184448469164032__910184448469164032_0,cluster_00782,hurricane_irma,mild_damage,beb0de68293caebacdcd3cae68db1c13fdd691ff03a20af41a24bdc818f3e507,7737d97fabb3ab63
main,hurricane_irma__910189290642173953__910189290642173953_0,cluster_00785,hurricane_irma,mild_damage,4be2f84e7cc3bf7ca143a9b9e744f1cfa657e4d557b3272042790bf2e649baac,187e2eee9b0f1727
main,hurricane_irma__910191453019758592__910191453019758592_0,cluster_00281,hurricane_irma,little_or_no_damage,078b2124331041b0cabbae069b6f99421eda3b87aeb8f79f8a9e3e395e186653,ad6cc8c0606c2c28
main,hurricane_irma__910191733962616833__910191733962616833_0,cluster_00282,hurricane_irma,little_or_no_damage,50868897e6b7f3783b7891c0499a9306e5a255131b009c8c12da54004b0747c5,1c6c4f6f534f5cc0
main,hurricane_irma__910192971492012032__910192971492012032_0,cluster_00283,hurricane_irma,little_or_no_damage,73b65a2dfb9d3f07a69151b58802344003552f46cec0cfbb9b6e22645935a6c2,999c989a98d81809
main,hurricane_irma__910195055180234753__910195055180234753_0,cluster_00285,hurricane_irma,little_or_no_damage,b7e6f1f59a4b985902f94433021224b45a8f828f7e85b04a019783ba041847dd,f464a4240288ec32
main,hurricane_irma__910198059316981761__910198059316981761_0,cluster_00286,hurricane_irma,little_or_no_damage,e86e8defd6b2c2d3370bc4e685e49bd04d8541920865a8e8b513a5b4de65e59e,07070121636d134e
main,hurricane_irma__910198450347810817__910198450347810817_0,cluster_00787,hurricane_irma,mild_damage,49a6e0396628752e7bf22f42dca9a9256ea86130cc5c7d764251e3131ba5650a,92b696b4b6060c0c
main,hurricane_irma__910198598054367237__910198598054367237_0,cluster_00788,hurricane_irma,mild_damage,04b0c48cea56ae1f1a26d616ba84334c3b5b95d7d9c370b54dcddef221788181,4eae8cb7121e4f1e
main,hurricane_irma__910199693132599297__910199693132599297_0,cluster_00790,hurricane_irma,mild_damage,627610bf1688d068dcbda0d740595aeb1f709f4a0a4d534dcc9592568fb7cdfc,4b0f0d0d15cd935b
main,hurricane_irma__910201716934574081__910201716934574081_2,cluster_00791,hurricane_irma,little_or_no_damage,a420be22e6b40d91c408e5b9d88376460de96fb5a9bee341702fd0b3b3deee93,06c6c7c6ba32b033
main,hurricane_irma__910202655733112833__910202655733112833_0,cluster_00792,hurricane_irma,mild_damage,f2a5ba28b9dceeb49851b5e0e9079fe558f0c5e39ada8d25e9560945e31c00de,0f0f0f2f270f0f0f
main,hurricane_irma__910205368394964992__910205368394964992_0,cluster_02215,hurricane_irma,severe_damage,702fd29016977d49089d31c95ddc1671b5773baec9226925887ae76e9c622aff,9cdadbdb51d9cb1b
main,hurricane_irma__910207622896287744__910207622896287744_3,cluster_00289,hurricane_irma,little_or_no_damage,4cbc76fe4061b387a55ef856646d1e7d2e0fc551209b5091f0ab244e3572263d,c8ccc48ccaceaf7e
main,hurricane_irma__910211201182789632__910211201182789632_0,cluster_00292,hurricane_irma,little_or_no_damage,0e76f88ff29fe10ba6d46288ac81cd52a8547fbb524bb325f87a0ceb0f88cb00,8e3a31838185d93c
main,hurricane_irma__910216576464510976__910216576464510976_0,cluster_00294,hurricane_irma,little_or_no_damage,66a4d9b14a296b5b136fbbe8a99b12ecaa3c30a9648c04d9e7840be839f5b9a1,e1c15a061c3c2c0c
main,hurricane_irma__910217243514036224__910217243514036224_0,cluster_02220,hurricane_irma,severe_damage,e1a99f88bc97a15d635fcfc1afedb6721f9cc9528caf867c39c5e14b5ecc7f53,11839393869793b3
main,hurricane_irma__910220699658342402__910220699658342402_0,cluster_00796,hurricane_irma,mild_damage,ce10630042a002480b3100a60056ea946dd4fbab117dcdb505abf33831e5fd5a,09196b0e9e843f3f
main,hurricane_irma__910222049569673216__910222049569673216_0,cluster_02225,hurricane_irma,severe_damage,4cad7ef3404136a7063640f018db3c2d9f853bb7c89794082f783cf4fd0f8556,1d37c6dcd9874243
main,hurricane_irma__910225185176997895__910225185176997895_0,cluster_02228,hurricane_irma,severe_damage,fdf241375a0995ba75d3345b5649c932e345bd256a9fd2426ba2984915d7caf3,070706060e2e7e38
main,hurricane_irma__910228258146353152__910228258146353152_0,cluster_00797,hurricane_irma,mild_damage,b5326cbc994b0744245adc418ad50c4155550e1f17ca3d528c29cfbc44685d5f,f9fdbd350ca2b436
main,hurricane_irma__910237972141891585__910237972141891585_0,cluster_00799,hurricane_irma,mild_damage,3d9243448683897e78dffebe6f7830fe893de2e4d7406015d9e0b46c36075341,2c0c4ece13070f4f
main,hurricane_irma__910242368158277632__910242368158277632_0,cluster_00800,hurricane_irma,mild_damage,0c0c3c167b112437d33cd6225abaff079abef4df78ae23d355b0178c0119f664,baa7654bcec6c606
main,hurricane_irma__910243501232685056__910243501232685056_0,cluster_00801,hurricane_irma,mild_damage,cb8b2ad96759cdf4c5acb87ae26501f3a48f617e2cf558a41098b4e7bbf24c3f,6f6f37349113079a
main,hurricane_irma__910243544551628800__910243544551628800_1,cluster_02231,hurricane_irma,severe_damage,3ce9f8e17ac5d0017a92e7b70fd0cbd6624b58a715af52082d484559f57e4088,1f864e7965f88bc7
main,hurricane_irma__910246138564943872__910246138564943872_0,cluster_00802,hurricane_irma,mild_damage,810b394ca74fc4916bc97b76da2be198266dfba6af833455682b2a8761233f0b,6f6d7b6a2a3c267f
main,hurricane_irma__910247140441632768__910247140441632768_0,cluster_00300,hurricane_irma,little_or_no_damage,0b026b6b84e030054363029c4d532742cc8fb3a7b5ccbdfb38c23ccf0fb6e8ef,4e2e45caad4e1b1d
main,hurricane_irma__910247213900730368__910247213900730368_0,cluster_00803,hurricane_irma,mild_damage,06ccdf2d86f4da26a472099b4272a03b94b97a770e7b64bc0e7bb3844f782538,1b8f0b83a2b33930
main,hurricane_irma__910255214946422784__910255214946422784_0,cluster_00806,hurricane_irma,mild_damage,6a4691b5dcc819b331b0c0ac8e8613f9f06af9f9fd3e881a782ee256aadc6af7,0d35b43c0e0b494c
main,hurricane_irma__910260755131285504__910260755131285504_0,cluster_00302,hurricane_irma,little_or_no_damage,d5ba1c45fc03d74b3c53b4d1d667a826ded00e06bb3df6d25adbc62bd73a3f35,21a28c84c595b492
main,hurricane_irma__910266304476667906__910266304476667906_0,cluster_00304,hurricane_irma,little_or_no_damage,e9ac783f0cbea7dd48f2188a84bf87fac869333fa68f0511927cd58200cec338,6ce56325676b5719
main,hurricane_irma__910270036861886465__910270036861886465_0,cluster_00306,hurricane_irma,little_or_no_damage,23baf4afc731c6c894a1637cd45cf40419cf045ede84cfbe4eb9fd381df7224c,079b9595591e9e97
main,hurricane_maria__910538720117391360__910538720117391360_1,cluster_02384,hurricane_maria,mild_damage,9ae870592c7afaee15fa515bb26e3a8009aa5025c41bcf4136b2a691b87541d5,d3c8c0cc098b0908
main,hurricane_maria__910542863150202886__910542863150202886_0,cluster_00813,hurricane_maria,mild_damage,1bef9f6262ddce7eb5eea6e804819c8e8cfb100026c0cad420724a70798dfe01,df5f77d3dadc3e3f
main,hurricane_maria__910543811184660481__910543811184660481_0,cluster_00856,hurricane_maria,mild_damage,91fcf5ef068f2761a7f831d45b6e1bdc5d86bea14cdb64c28e2e502e92a8ec51,b43c5c45969c0d5f
main,hurricane_maria__910545522133528576__910545522133528576_0,cluster_02299,hurricane_maria,mild_damage,c0dc1f540f3f3b1becf2c6454e9bcb20fa65309de4143fb4f6e883253d55a3c6,0f8f8f2c241c181b
main,hurricane_maria__910549146360311808__910549146360311808_0,cluster_00308,hurricane_maria,little_or_no_damage,50963c4ffb31bac5130055c2a63c66af26562bc0904a8fae84be677bbf12e222,4b4b235313080b85
main,hurricane_maria__910566731273433091__910566731273433091_0,cluster_00310,hurricane_maria,little_or_no_damage,03992baa8d5a752c6a6972e9377daaadedf629fd516cec8c2b30a85a3f631381,c99190908092b292
main,hurricane_maria__910571114803363840__910571114803363840_2,cluster_02252,hurricane_maria,severe_damage,f4c624ce2f480a3630cc7b64bdd8887f724d1135d31fc795c215985fd3860377,0307cadfcfebf969
main,hurricane_maria__910586721246486528__910586721246486528_0,cluster_00818,hurricane_maria,mild_damage,43a18e2e4cfcc52a2b63abeab0f3adeeb21d123269ef635173be2054e9347b6c,343e560e1944c2b6
main,hurricane_maria__910618892904546304__910618892904546304_0,cluster_00821,hurricane_maria,mild_damage,9bef9a054f52e5f971cb98a93cd486bb470a292a956719da0ec5afd91330ae43,c303270707132303
main,hurricane_maria__910619516979306496__910619516979306496_0,cluster_02266,hurricane_maria,severe_damage,545e067524fa453a20d144203ceecd4d135667522c0d4574a89e9fc1463ab01e,1d1959111371644d
main,hurricane_maria__910625419161780224__910625419161780224_0,cluster_00823,hurricane_maria,mild_damage,ba26c2cdd986976bf4c0b13843cb741f59030b5bc828091f5a2d17c9ea65cd1f,2636347c1c15154d
main,hurricane_maria__910627521732972544__910627521732972544_0,cluster_00311,hurricane_maria,little_or_no_damage,ed04888a6280f0e2f073f0797f9332b58c46b300b79144f8f1f5a0489aed089c,07cf5f4c0e0f0f0f
main,hurricane_maria__910628198307819522__910628198307819522_0,cluster_00312,hurricane_maria,little_or_no_damage,0d7a24194d6493369e9048fcc6eeab3a19690bc41374d33b55df9fa18c0a5df5,86159d6d6e99e1c4
main,hurricane_maria__910639249283829760__910639249283829760_0,cluster_02276,hurricane_maria,mild_damage,06fc15d5040e29516ce8f961e79f09688d3bc8bdce18c0afafb9222c0bc4d825,1f9f8f879f1d0f0f
main,hurricane_maria__910644212517019648__910644212517019648_0,cluster_02273,hurricane_maria,severe_damage,74a2427d3d30c1f2f4a6790c3b4a2014888f41a722fa09a202e07d412b2c7d48,8cf2b23667cc56db
main,hurricane_maria__910647323260342272__910647323260342272_0,cluster_00313,hurricane_maria,little_or_no_damage,bc0ee420ff705b283c24abe188ebf647f1178c5e8dc7f90abb01d568e490be45,0302814000104090
main,hurricane_maria__910657158290853888__910657158290853888_0,cluster_02275,hurricane_maria,severe_damage,50a34796a89608fb89d3869acf5a8212746ec74bce0840c305f2a51d372262af,9c988889514d0d19
main,hurricane_maria__910699932704796672__910699932704796672_0,cluster_00314,hurricane_maria,little_or_no_damage,bec786857e4bbf5fad3072f4f7b06366cf951aece04649c04131056c93035c49,7971f85bdbb86c03
main,hurricane_maria__910704791550136320__910704791550136320_1,cluster_00315,hurricane_maria,little_or_no_damage,2571bd50e09316fc525b377b61e53b1ea72ef7707bf5711353e12d312e6192f9,00003f0733030000
main,hurricane_maria__910739972440944640__910739972440944640_0,cluster_02280,hurricane_maria,severe_damage,16b3a1b3acf13b16d9e8f765446c3121d84bcb4d19e7746778237a5c575f5c90,4f1b272fa78f431f
main,hurricane_maria__910763300186505216__910763300186505216_0,cluster_00316,hurricane_maria,little_or_no_damage,89c6f9b2a4a84972e1bf0d6c0d63d4126bb249dbfb1b4ee83d4581c0007ebc2b,4185a697070d0d2e
main,hurricane_maria__910779239615598592__910779239615598592_0,cluster_02282,hurricane_maria,severe_damage,6b5f5b7eb1cf56cbcdfcb2c50e8987eda258ebc116012d2a58cfdb9892ddf7cb,8b83a3a331313998
main,hurricane_maria__910785863197626368__910785863197626368_0,cluster_00830,hurricane_maria,mild_damage,37c18783c539e1c1de29e7d9b743de062f7d2cda8b6b7835d91063195dd570a7,16bba3070723293d
main,hurricane_maria__910807137202393089__910807137202393089_0,cluster_02288,hurricane_maria,severe_damage,80c1d721a027fa954a5ff2b8c71635286f799bd57e3e6d6cbaca657ac63b8c21,b47d5c4d049c0c4d
main,hurricane_maria__911502698310246400__911502698310246400_2,cluster_00834,hurricane_maria,mild_damage,805c630eae60ff97ecf6be7641bd9624f9c92448a3e8fb9f1c266e3f7f5bb936,1506a6262d67d184
main,hurricane_maria__911558845834629120__911558845834629120_0,cluster_02300,hurricane_maria,severe_damage,da1320a8f8f68255e0caf81eeb9c589c677648d4c735af5a8be08fe76ed44d1a,0f4b1b1f171d791d
main,hurricane_maria__911584878172540929__911584878172540929_0,cluster_02306,hurricane_maria,mild_damage,6187978593501c66e7e31bf96ccb721cca5aca186983c2f228c99ed3cf7056f9,e5370f1f9f39f9d9
main,hurricane_maria__911584945470099456__911584945470099456_0,cluster_00318,hurricane_maria,little_or_no_damage,68981d6181ee58e3c8edb8d1cb79c1b3bec8ec30abce6e7d4d1945c251b5f15b,453637134f4d5d15
main,hurricane_maria__911588822768586753__911588822768586753_0,cluster_00837,hurricane_maria,mild_damage,5244a4565015690fcd376de9b569fb8c94ca890272819adf61ce30d4160030d9,0f03f5333337379f
main,hurricane_maria__911623411117334528__911623411117334528_0,cluster_02311,hurricane_maria,severe_damage,39964c9ae7f67f4e9d164700c002c853f7a5bd48299dbc12424f4cf9ad689397,8f0f17070b0d1705
main,hurricane_maria__911655568779235329__911655568779235329_0,cluster_02315,hurricane_maria,severe_damage,1fb37f611e6a7575a31c325ac63f1d8d8857863f88d8cf85c21cc25fe14dff3c,a121c7f7b3a7736f
main,hurricane_maria__911711789246693377__911711789246693377_0,cluster_00320,hurricane_maria,little_or_no_damage,a55fdd44d5bd8e301a89662d09eea8ed6406de03c18fb1a80696a720569458a0,250a60701c99d3db
main,hurricane_maria__911718588360175616__911718588360175616_0,cluster_02325,hurricane_maria,severe_damage,d72766f902134b4475ac6b25bb19b48d43296caa569b725aecd9918eded5c620,33317a9f87020707
main,hurricane_maria__911746042634182656__911746042634182656_0,cluster_02327,hurricane_maria,severe_damage,4405d7d92ee1e3b6dc3e05e244be416aeb41fc1e465f67ee97cdcd4279424bad,d8d9c1d5984c8c1d
main,hurricane_maria__911784420734115840__911784420734115840_0,cluster_02333,hurricane_maria,severe_damage,7ba4aeec8dfaf75cec6e29688d60f84d3960444840852ad793920ea7f841c9b2,841818939b7ef399
main,hurricane_maria__911789292116217856__911789292116217856_0,cluster_00843,hurricane_maria,mild_damage,7c7b8c0d631cc0d5885d2fc20c37ab2dc7cd09d50cc4e4c82e672f8133945ae2,0fc9cc9607464e2f
main,hurricane_maria__911818109123747846__911818109123747846_0,cluster_02336,hurricane_maria,mild_damage,252b09255277c51874caaaede436bd630a70bf4ab9f7af8dc6bdb93cc454d2a3,1e2f6f632fbbeb3d
main,hurricane_maria__911874137542578176__911874137542578176_0,cluster_02340,hurricane_maria,severe_damage,625fa3d5b096bf12bd727a127aab1cb3b393e9574f235322f2379096f3d9314c,3347165b07070d1f
main,hurricane_maria__911892515321733120__911892515321733120_0,cluster_00321,hurricane_maria,little_or_no_damage,2d9b3ca1ad4be01c113808425d5e2f155a7be6392b4960099aadc119720b12a0,2143330686332747
main,hurricane_maria__911907090112798720__911907090112798720_0,cluster_00845,hurricane_maria,mild_damage,00786c9cc5bff70992ddfbc0f245e0f256b7e68db3735b517d6a23e03da738ab,3c3e3e1e1c3b3c2e
main,hurricane_maria__911913161703424001__911913161703424001_0,cluster_02341,hurricane_maria,severe_damage,9e9a8d11bb29deac749f2193a93b933ca9aa610502f655344d14bd4a905e9f88,f3161a1b9a39189a
main,hurricane_maria__911927354934611968__911927354934611968_1,cluster_00846,hurricane_maria,mild_damage,f86c53f1db39a83d47638866d8297e87f95b12cbc8644456ba1d44458c678a31,531f1e9e9f8ec311
main,hurricane_maria__911935529905684481__911935529905684481_0,cluster_00847,hurricane_maria,mild_damage,725a25fa8ea1c909d031ae0dce2a28dd7377adf4e7ff12448f50c69f9967bee0,c382c6c34063d13c
main,hurricane_maria__912022246008541191__912022246008541191_0,cluster_02348,hurricane_maria,mild_damage,89983886c840b1f3328842bf8021819299457071aad2f7db6983b82734a6b348,3d9b8b262435f3c3
main,hurricane_maria__912023404030525440__912023404030525440_0,cluster_02349,hurricane_maria,severe_damage,d1e8cd682e54cda8bbdbf33f4d3022ac1b9e3a351413a5692c55a54747980420,291e0c26360f8d95
main,hurricane_maria__912065374929264640__912065374929264640_1,cluster_02351,hurricane_maria,little_or_no_damage,d1a8bdf411eb644961ceb9586dcdf26ea5c1fea95e13c9811df769d5952add24,cfc3e2e6e4e6e601
main,hurricane_maria__912075698617102340__912075698617102340_3,cluster_02352,hurricane_maria,mild_damage,eb54c51b3d84091c7a9c2468d3ddba36e64dc04af790ab59c799ce5b1be60644,007f636babc179ed
main,hurricane_maria__912075982164643840__912075982164643840_0,cluster_00852,hurricane_maria,mild_damage,2334bf937276269c086b5175e0747f5e8939bb89d90d912a1c258029e0649eae,0f4d8d8dcfcf8f0f
main,hurricane_maria__912114770710581248__912114770710581248_0,cluster_00853,hurricane_maria,mild_damage,72c0052945db2958c056db623f243ed8ec5e8191a85a2a7f3d87d20558c7f00b,1d757133c7cd4dc7
main,hurricane_maria__912286834595688448__912286834595688448_1,cluster_02363,hurricane_maria,mild_damage,dd4839e25100c1d681d21df77b5405982e88721121fe46f19a003ecd07c73c83,c48692c71ea13819
main,hurricane_maria__912305236928339968__912305236928339968_0,cluster_02366,hurricane_maria,severe_damage,a8ed247708d5dc3f9895c1313f4f3a387bb47adb2c276c02a0349c0b8e413fbb,0343634343b1bd37
main,hurricane_maria__912322653578461186__912322653578461186_0,cluster_00323,hurricane_maria,little_or_no_damage,182fc94cefe77f553a8864e4c8c9a141338abc7f12961df85d62cb40642f5b22,c04949480899c800
main,hurricane_maria__912350540763484161__912350540763484161_0,cluster_00861,hurricane_maria,mild_damage,d8668723a4fb532b61da21e5ff2cbabee9448556892b44c747c3ab3e1e03c56e,8b93860f40058312
main,hurricane_maria__912376048842665984__912376048842665984_3,cluster_02379,hurricane_maria,little_or_no_damage,7c01f97bf9349b23282c5f03c81c48162dcd090857ce6593feb29fdb2ab68446,fffff7c53de3a383
main,hurricane_maria__912443382525460480__912443382525460480_0,cluster_00866,hurricane_maria,mild_damage,648c0e554ec0d880a954fd2892807c4d1c9e55cbaed50cdda947f91d1261dc00,9c52524a6c4d0907
main,hurricane_maria__912463510461992960__912463510461992960_1,cluster_02547,hurricane_maria,little_or_no_damage,ca7af5695bbc22c094700ad8cc9f23a8e1df3284f010ed888d495aca66be7180,62620e8c0e8c4e2a
main,hurricane_maria__912952239471382529__912952239471382529_0,cluster_00868,hurricane_maria,mild_damage,72c04da25e502014286ab5ba17261ccd8d8c9c87fa1af1930ea6bebf2428a527,6e8e44229a953c9f
main,hurricane_maria__912959167417192448__912959167417192448_0,cluster_00869,hurricane_maria,mild_damage,bd0b65511fe939f014e9a2a909f28f54791d84bd0d9c05019724b349ca1bfdcc,2f0f9d371722ea66
main,hurricane_maria__913051514419269632__913051514419269632_0,cluster_02396,hurricane_maria,little_or_no_damage,6a93f290cc09f45f7214ec12e1e18e3bd4c6a8ba8bea2a7aba04d891b7a79472,070d093829201808
main,hurricane_maria__913054270236135434__913054270236135434_0,cluster_02397,hurricane_maria,severe_damage,ebcd9b02dd41c4b66c3aee6df3e3bce8fc422677c1a07aecb3909f5ffbdc895e,b6a7a2ce62f2383a
main,hurricane_maria__913066714560126977__913066714560126977_0,cluster_00871,hurricane_maria,mild_damage,2cb0ecdba4ac3e1a55fa938aa0de29b1312339c7fc05ac929172669c389477c4,370c98c5dd591c0c
main,hurricane_maria__913070687501344768__913070687501344768_0,cluster_02403,hurricane_maria,severe_damage,b1c5192680a62056c8e05189ed5f84c0ef9d374cb855031cd9ad49907d337ed2,0028c03e3ecc4600
main,hurricane_maria__913087531750711297__913087531750711297_0,cluster_00872,hurricane_maria,mild_damage,e5da26d31a8535059b199fe659f7b4f14b180cd5b207a7f5af2192c72b10e416,96c8ca8acac8c81a
main,hurricane_maria__913129126881570816__913129126881570816_0,cluster_02410,hurricane_maria,severe_damage,f0339e8517d22b1f9366e257d92332b63ad58b26982c2069ac858499d12abd8d,f3f1f1e1e1b8e2cb
main,hurricane_maria__913236041397669888__913236041397669888_0,cluster_00879,hurricane_maria,mild_damage,d4570e5fe772a5196050af48a917788605edc41c670d6fd1312db5ba76265f15,f3e3e7d8c9ebe666
main,hurricane_maria__913380968769228802__913380968769228802_0,cluster_00881,hurricane_maria,mild_damage,f64418b2b7ebf81fd68ee11b9907efcd677535e77530d5e95fab4b03ce246675,328c482907939cb8
